ModelName,CPUUsage,RAMUsage,Temperature,Voltage,DiskUsage,FanSpeed,ProblemDetected
Sony Vaio 1768,82.33334244,22.08512843,81.69312865,19.6145509,67.49604567,3014,Overheating
Sony Inspiron 9734,78.56723014,43.08128129,82.76237358,15.65693052,15.2632053,3587,Disk Failure
Sony Vaio 4458,81.75593261,25.36249551,85.9194942,19.63832412,45.88561278,3031,No Problem
Sony Galaxy 4931,70.66587581,23.49014635,20.25088119,17.1986643,46.95561147,1636,No Problem
Sony Inspiron 9072,2.864639059,32.84791521,43.23261786,18.2517137,15.09286399,2777,Overheating
Sony ThinkPad 2191,18.6347481,63.9277296,40.77334851,16.84189716,52.5562232,3586,Overheating
Sony Vaio 5310,30.93591492,97.90937891,46.8393319,13.34251049,97.17034832,2895,Power Issue
Sony Pavilion 1018,57.8815791,13.51819447,71.37295833,19.34746982,59.7459639,4316,No Problem
Sony Pavilion 9789,71.24755392,91.77040133,76.59273938,17.38608253,57.82694027,4216,Disk Failure
Toshiba Pavilion 4150,89.58300502,95.01805305,52.60330446,12.01769194,38.11057316,3089,No Problem
Toshiba Aspire 2288,26.93998435,39.11485017,94.99356154,15.92324166,17.79618932,1248,Disk Failure
Toshiba Pavilion 7242,72.26348915,58.03935736,99.37013491,11.10262367,72.76313174,3700,Overheating
Toshiba Vaio 5501,96.21677761,57.67699425,69.2571805,18.47721271,87.6191534,2257,No Problem
Toshiba Pavilion 1988,68.50644944,65.54520887,66.21060892,16.61131961,57.27773025,4945,Overheating
Toshiba Aspire 4427,24.7124786,99.96001164,38.70775102,18.02964899,14.52465926,3284,Power Issue
Toshiba Vaio 1499,23.87274858,39.32419542,86.23620974,19.46718454,77.52122747,1139,No Problem
Toshiba Surface 4574,62.11007343,35.97836743,87.10478787,17.26674447,48.12304267,3561,No Problem
Toshiba MacBook 1794,30.90673747,78.99269776,23.83170916,14.56931879,92.38300159,1996,No Problem
Toshiba Galaxy 5862,14.97995821,12.72816661,61.35823188,10.85692237,33.7837366,3250,Power Issue
Toshiba Vaio 4785,5.857881952,96.39800415,36.12387668,11.92152141,78.0048852,2302,No Problem
Toshiba MacBook 6072,42.68254616,68.9272277,90.32828389,17.94246995,68.34008616,4612,Overheating
Toshiba Surface 8729,96.20133275,90.04131242,61.28018847,13.58089483,6.000646354,2183,Memory Leak
Toshiba Galaxy 4400,99.53783231,57.95164155,71.64736589,17.18028598,74.75001572,4175,Overheating
Toshiba Pavilion 1557,4.787508088,63.95574765,54.87413577,13.50772965,60.47942664,2727,Power Issue
Toshiba ThinkPad 9005,17.45385444,54.12938966,21.5745228,18.74935699,88.51537994,2837,Disk Failure
Toshiba ZenBook 5277,51.84199745,36.55573516,96.55629746,12.14171276,9.40993789,3693,Overheating
Toshiba ThinkPad 3103,98.81114173,64.99728298,65.02182783,17.07658649,42.64301765,4580,No Problem
Toshiba ThinkPad 5172,41.5113077,12.65409584,26.93533644,18.12060527,72.10867395,2283,Memory Leak
Toshiba Vaio 3397,43.79387352,24.44272862,47.60646553,10.66710787,45.00126826,4458,Overheating
Toshiba Vaio 9967,90.08163838,36.62130625,69.11679357,15.55142761,13.74736343,2743,Overheating
Toshiba Surface 6074,95.45759738,12.8916031,57.88848441,15.11065336,79.09061466,3768,No Problem
Toshiba Pavilion 3755,95.83836949,58.90535018,71.7005599,13.96125572,64.0736579,1197,Overheating
Toshiba ZenBook 3937,8.527405501,32.31439091,41.42560715,12.41118972,93.76832761,4717,Power Issue
Toshiba MacBook 6582,46.20940971,6.043399782,20.06604759,10.07443885,59.76114957,4887,Power Issue
Toshiba MacBook 4442,67.03082804,51.60173113,86.70819374,18.7913667,20.69875205,1641,Disk Failure
Toshiba MacBook 3140,4.764822983,55.91261286,66.71842324,14.58154085,70.1489471,3840,Memory Leak
Toshiba Aspire 8288,61.45608607,23.99966552,45.45468395,17.13591453,64.43237677,2248,No Problem
Toshiba Inspiron 2303,4.103223947,9.343690955,50.90675782,15.65466516,12.08407863,2685,Overheating
Toshiba Inspiron 7619,83.5718779,64.15916764,93.43507117,10.78258529,91.32683047,4566,No Problem
Toshiba Surface 1962,45.40827444,28.67185555,30.21491672,12.17609424,47.03852226,1591,No Problem
Toshiba MacBook 5284,76.53408613,79.93178399,97.39206413,12.81497187,75.13356912,3434,Power Issue
Toshiba Inspiron 3293,43.58389262,45.19023169,61.85152686,15.19168475,47.95880092,1756,Power Issue
Toshiba Aspire 1623,49.30826663,20.40358101,53.9707243,12.5566153,96.42947883,4543,Disk Failure
Toshiba MacBook 1955,40.52648264,11.70639755,82.55654489,10.73265572,32.70120386,1093,Memory Leak
Toshiba Galaxy 2885,89.50843499,40.81344038,72.93501424,17.97654577,63.4191298,1163,No Problem
Toshiba Galaxy 9804,84.70262418,44.11669755,45.4158006,12.12895296,17.27559368,4806,Power Issue
Toshiba ThinkPad 7095,78.26751779,60.28080298,74.91498063,19.36063272,11.57124886,2388,Power Issue
Toshiba ThinkPad 3746,50.7463558,91.33568929,50.44052126,10.0401427,88.81806009,1120,Memory Leak
Toshiba Pavilion 8347,62.2396189,16.52375837,33.1578174,16.90474296,20.34425288,1581,Disk Failure
Toshiba Aspire 8147,42.12163846,2.149414078,56.84332254,15.34991486,49.39368309,2679,No Problem
Toshiba Galaxy 5655,55.51900199,91.42652059,64.2580687,19.83098379,90.55856368,1949,No Problem
Toshiba Surface 1972,45.65782348,60.18931008,47.57617492,11.59745067,30.51334487,4608,Power Issue
Toshiba Inspiron 2210,29.92494069,65.6347423,63.27215008,18.22275121,12.82295774,3802,No Problem
Toshiba Inspiron 8823,88.71419317,81.4666277,21.31587609,14.57113585,80.3976895,4266,Power Issue
Toshiba ThinkPad 6950,55.50988172,6.464539336,27.47948918,12.45791789,91.82094734,2225,Power Issue
Toshiba Galaxy 9364,80.3455223,30.78916086,84.49902786,12.35645487,0.283839005,3581,Memory Leak
Toshiba Vaio 9147,73.24402246,11.73608208,59.00163381,14.89037176,34.95413977,1082,No Problem
Toshiba Aspire 2613,29.28595785,75.1872538,49.23565553,11.34412035,77.4140063,4550,Disk Failure
Toshiba Aspire 5775,2.806202679,76.29024156,25.90848646,13.72865777,31.78417246,3318,Disk Failure
Toshiba Inspiron 4827,83.31597889,80.61344446,52.28133765,15.56712647,34.58284225,4826,No Problem
Toshiba Inspiron 8227,55.04694779,98.80453559,59.12356461,16.99751276,62.17374798,1190,Disk Failure
Toshiba Surface 9020,1.807585837,2.946470983,40.89948694,16.42636453,44.92117875,3636,Memory Leak
Toshiba Aspire 8702,44.77104791,77.26082258,56.89176683,10.02099065,68.59301102,1055,Power Issue
Toshiba Aspire 8021,77.3680936,33.18971641,64.61205027,15.42227362,90.6841816,2895,Memory Leak
Toshiba Surface 8765,29.0576984,47.53273241,89.00924268,14.69746849,93.83220945,3686,Disk Failure
Toshiba Galaxy 9223,40.29478356,96.43540638,47.53365393,18.7446765,86.92772202,2676,Overheating
Toshiba Satellite 4467,88.24733298,88.69541565,86.63339522,12.37622561,77.36280359,3819,No Problem
Toshiba Galaxy 2284,37.70431351,50.53564473,49.83156856,14.89532222,60.82029776,2760,Memory Leak
Toshiba Galaxy 5711,42.50917071,85.62558117,27.19481212,16.12687861,8.473958901,4917,Overheating
Toshiba MacBook 6518,44.99183476,46.97966285,32.70545932,17.98755669,40.95512655,4795,Overheating
Toshiba MacBook 9025,37.63647753,3.10741423,72.78235334,19.74621371,68.83467611,1703,Power Issue
Toshiba Satellite 2704,70.8910095,62.26353763,77.65736413,10.47684881,0.197870713,1104,No Problem
Toshiba Galaxy 5769,77.25727599,28.3193562,73.18794116,10.24805817,97.56092065,4531,Power Issue
Toshiba ZenBook 4933,11.22677987,49.0061324,70.10466097,16.16795437,37.95906917,2635,Disk Failure
Toshiba MacBook 7875,43.54430625,88.89164769,83.1698258,11.13941455,30.34206021,3839,Memory Leak
Toshiba Pavilion 7089,74.19256692,71.80887901,20.93083998,10.45505071,93.57634886,2050,Overheating
Toshiba Vaio 1306,48.95587661,18.44634899,73.77792891,19.80022336,95.05076234,3229,No Problem
Toshiba Inspiron 8333,92.09304874,70.35759197,43.1438439,16.62937398,17.78408178,4172,Memory Leak
Toshiba ThinkPad 3089,15.58158167,94.92455543,98.12638193,18.54270628,95.15327433,3740,Overheating
Toshiba Aspire 9772,66.12288712,80.04394485,40.95016995,18.11482951,41.08015033,4829,Power Issue
Toshiba Aspire 1700,11.42667227,17.91858648,84.4500798,15.27720542,15.31502881,2960,Power Issue
Toshiba Satellite 3559,69.92107199,0.646008508,35.88252153,15.61815794,15.72068582,3816,Overheating
Toshiba Galaxy 5175,7.536560861,51.44127567,81.83450026,12.33728982,77.22001089,2111,No Problem
Toshiba Aspire 6306,59.98836454,28.37522053,22.53882759,19.79144392,21.51299728,2765,Disk Failure
Toshiba ThinkPad 7378,98.4796856,94.27083588,79.37941705,12.6785778,5.252526264,4178,No Problem
Toshiba Galaxy 9881,64.14646414,85.31888786,45.02478157,14.16948429,17.39055087,3455,Overheating
Toshiba Surface 8028,86.96361988,69.98710988,46.08072835,19.88033188,98.8375985,1157,Overheating
Toshiba ZenBook 5599,90.6383273,1.976407993,21.45813834,19.2014751,58.11645869,3010,Memory Leak
Toshiba Aspire 2605,92.37754585,30.82523168,39.29392342,16.58893235,92.63870246,2946,No Problem
Toshiba Pavilion 4965,36.76499195,47.45463083,60.29196338,13.93315334,78.65140478,1837,Disk Failure
Toshiba Satellite 5494,27.33034576,79.06699088,36.32543801,16.35310395,5.758724787,3911,Overheating
Toshiba Pavilion 8788,57.47359509,15.05899917,73.65607897,12.03915395,30.40986015,2607,No Problem
Toshiba Vaio 1298,24.95916276,1.575698333,31.79918539,14.42894111,92.59164346,3975,No Problem
Toshiba Galaxy 9803,71.1892146,21.91271208,51.60541603,14.79699035,58.83086318,4745,Overheating
Toshiba Surface 5755,70.54695283,18.94054919,86.95332633,12.96792306,87.1218016,1828,Memory Leak
Toshiba Satellite 6026,90.08294179,8.715108299,99.97693187,16.65017586,75.12201282,3657,No Problem
Toshiba ZenBook 6497,45.01411384,76.33562703,57.73475585,10.73058314,7.369148731,4295,No Problem
Toshiba Vaio 4639,76.16697972,15.67760257,94.12645313,17.2396564,93.54255857,4371,No Problem
Toshiba ThinkPad 2320,92.08360838,87.53431625,53.32191516,16.3943112,85.76633886,1050,Overheating
Toshiba Surface 4049,81.49892621,34.15324389,39.27277013,13.83941251,32.97285345,2014,No Problem
Toshiba Galaxy 8102,11.34415972,85.88646945,33.71809961,18.14466915,32.96445522,1922,Overheating
Toshiba Satellite 8362,75.19121523,36.60829878,55.84353126,18.29659708,99.12857141,1005,Overheating
Toshiba Aspire 6311,79.26741235,10.07328557,39.05079856,13.33964767,93.53804394,1887,Memory Leak
Toshiba ThinkPad 4257,84.88090865,5.349727077,47.30506568,18.31940471,14.8000632,2221,Overheating
Toshiba Aspire 7056,86.8356454,84.91621871,68.17035734,14.73436179,30.93486853,4174,Memory Leak
Toshiba Vaio 4431,23.89487544,45.95114217,34.23359099,19.75767002,51.17511659,4789,Disk Failure
Toshiba Pavilion 7384,92.7315934,31.13934967,37.75432326,12.53266977,89.08655849,4799,Power Issue
Toshiba Inspiron 6995,47.77990885,19.57089107,41.63131081,16.90060949,2.706595736,2378,Disk Failure
Toshiba Satellite 7163,41.56785589,88.91354002,66.67688797,15.21239992,82.02244531,4337,Disk Failure
Toshiba Aspire 1228,64.06775255,87.90825805,91.30693091,15.87468417,69.60837821,4165,Overheating
Toshiba Pavilion 3312,4.905934799,47.30901632,35.21275641,11.09497133,49.54339675,2133,Memory Leak
Toshiba Vaio 9664,98.73192374,97.61247559,92.53268915,15.21792079,34.76954142,2165,Disk Failure
Toshiba ZenBook 8609,35.77281286,93.05173723,22.06965343,11.76288166,97.08689911,4064,Power Issue
Toshiba Galaxy 4696,92.6312105,9.07865932,94.44816189,18.65815604,52.18984313,2480,Overheating
Toshiba Galaxy 6928,10.31816811,38.05661923,47.64972721,19.74505333,82.87738147,1168,No Problem
Toshiba Inspiron 2576,37.40258056,80.24734387,25.25984677,12.09536997,2.325258285,1363,Power Issue
Toshiba Inspiron 9085,85.95457544,64.93331879,71.72155777,10.93452385,6.105591869,1291,Disk Failure
Toshiba MacBook 9383,91.90598489,10.04980819,72.07965071,10.93419736,47.6415587,3302,No Problem
Toshiba Pavilion 1817,64.02540892,31.45422842,71.54569932,13.04958321,37.52694476,4382,No Problem
Toshiba Surface 2235,89.94507358,35.29377986,54.94339926,17.79572328,83.08739473,2431,Power Issue
Toshiba MacBook 1868,13.83671314,94.44249196,90.48314103,18.32638434,37.45077483,2577,Disk Failure
Toshiba ZenBook 5297,97.97618894,75.2900915,95.92938599,10.2094488,83.90964964,1448,No Problem
Toshiba Pavilion 6222,82.11839476,86.52394607,81.6333519,12.10952328,41.62283051,3418,Memory Leak
Toshiba Vaio 4128,8.711760412,70.10933195,79.5496604,18.61885081,15.7689293,3635,Disk Failure
Toshiba MacBook 5397,0.188408083,47.72996611,73.93828978,11.3656318,96.70813357,2741,Memory Leak
Toshiba Pavilion 4788,9.56031078,47.95756766,85.61981383,13.51289708,1.158957751,1229,Overheating
Toshiba Inspiron 6827,9.846216307,4.150412015,39.24503471,14.23999316,65.3216701,3591,No Problem
Toshiba Galaxy 6679,34.03210974,83.04511026,32.83291088,19.59804738,21.10937566,2259,Overheating
Toshiba Vaio 8957,59.70725801,16.05593853,72.20670319,11.90145019,11.18888253,3500,Disk Failure
Toshiba Galaxy 2516,41.90495096,99.56196164,78.62156465,13.78750604,53.29522086,4237,Memory Leak
Toshiba ThinkPad 3068,70.62269527,55.41434943,46.7244314,15.95380865,95.4770301,2547,Disk Failure
Toshiba ThinkPad 7225,95.01049786,29.65674603,28.25045112,13.61789511,8.145873863,1768,No Problem
Toshiba Surface 4136,62.36654812,77.75073644,46.18312084,13.03529848,7.869562256,3678,No Problem
Toshiba ThinkPad 7739,63.93078406,16.22812419,39.55948802,14.5474985,25.14725661,2432,Power Issue
Toshiba Vaio 9367,12.52421097,46.81364218,80.10761038,10.1865283,98.20697124,1237,Power Issue
Toshiba Vaio 7093,89.02542769,10.14748734,85.56268757,18.32039715,12.85029534,2268,Disk Failure
Toshiba Satellite 2747,5.071591579,38.30103766,80.21746968,11.61028345,96.06942401,2087,Overheating
Toshiba Vaio 6250,81.57758081,37.1272602,71.287042,11.99871476,57.60129562,4947,Overheating
Toshiba Pavilion 2350,40.02144953,96.99824945,79.87624771,12.02404488,24.32928864,3411,Power Issue
Toshiba Satellite 3869,7.328231209,12.14773323,65.49360854,14.58665935,67.82636314,4252,Overheating
Toshiba Aspire 5023,8.281739395,7.879237416,77.13470198,15.74915797,63.06034987,3679,Power Issue
Toshiba Pavilion 2571,80.38413711,89.40303566,61.1143244,16.36841815,77.66119914,4355,No Problem
Toshiba Aspire 2089,68.84369896,86.03877581,25.50836313,14.03724968,36.96397851,2239,Memory Leak
Toshiba Pavilion 2478,13.07625591,9.075929307,31.26247516,15.03158472,56.56964069,2240,No Problem
Toshiba Aspire 4834,54.76160516,59.82694405,35.2627934,15.71762785,37.35579748,4744,Overheating
Toshiba MacBook 7289,66.12895067,76.72813454,94.82837049,15.36438092,24.57774746,3950,Memory Leak
Toshiba Inspiron 3685,48.51722316,36.76373146,26.98519547,10.59236849,5.923745274,4355,Memory Leak
Toshiba Surface 7055,59.37999475,4.624878125,56.03072384,19.62612164,11.11017323,2079,Disk Failure
Toshiba ThinkPad 9657,81.84547123,89.98354219,90.70557165,10.80123499,76.24343751,4222,Overheating
Toshiba Galaxy 7200,64.17092046,43.58090244,49.10386591,19.45507945,10.31063829,3093,Overheating
Toshiba Galaxy 1650,81.9989468,69.42648526,59.64566256,14.38905114,35.95441237,2991,Disk Failure
Toshiba Pavilion 1487,81.65886741,22.10114375,62.74734527,18.15914292,85.4513828,2277,Disk Failure
Toshiba Inspiron 4170,12.26353368,78.12650269,90.23006409,10.92374492,13.1495184,2544,Disk Failure
Toshiba Pavilion 1876,70.07096615,40.14903292,36.37663098,18.81206154,84.07710928,4080,Memory Leak
Toshiba ThinkPad 6538,13.10645893,3.552245882,24.46790286,18.80780586,10.18877288,2132,No Problem
Toshiba MacBook 6545,0.993844588,98.733904,68.16748235,13.54982452,52.29040274,2222,Overheating
Toshiba ZenBook 2507,65.71308298,2.91309114,41.44704033,12.52450979,64.94713123,2002,Power Issue
Toshiba ThinkPad 5712,77.08046919,64.06138756,57.09955474,16.47966629,78.87159874,1744,Power Issue
Toshiba Satellite 2262,99.20161263,6.76702685,20.68350333,19.38441442,7.759407794,3156,Memory Leak
Toshiba MacBook 9922,91.86744668,60.21217823,51.74746976,14.83330969,72.37214783,4893,Power Issue
Toshiba Aspire 3461,96.72524766,30.8596147,56.57425814,11.62461722,85.02266415,2632,No Problem
Toshiba Inspiron 5893,63.60094002,50.35610066,56.09138792,19.68002648,15.84290473,3724,Disk Failure
Toshiba Galaxy 2602,71.69927436,34.56299123,37.22566038,12.40425039,34.92751373,2518,Power Issue
Toshiba MacBook 8219,80.61012639,69.56027311,61.496755,14.93890495,33.97426401,2637,Power Issue
Toshiba Surface 4024,20.63415135,10.28910992,20.33443246,16.64594766,80.8075816,1506,Overheating
Toshiba MacBook 9704,76.98503075,69.84609147,93.93228313,13.53326477,90.90194116,2777,Memory Leak
Toshiba ThinkPad 1328,56.75204514,10.89995984,58.76298351,19.48241206,96.2240809,4207,Power Issue
Toshiba Satellite 7178,13.15059195,29.31887985,81.29371377,19.01846131,87.34505014,4016,Disk Failure
Toshiba Inspiron 3269,53.57734363,62.64828373,67.37391488,14.7527003,19.83293816,2721,Power Issue
Toshiba Vaio 5626,82.83674319,98.75347662,54.43322144,12.43409901,4.994540871,1411,Disk Failure
Toshiba Satellite 4908,62.07082383,62.28656287,75.66934619,16.70573511,65.83402441,4108,Power Issue
Toshiba ZenBook 6926,48.30610168,30.78113992,53.57736857,18.45360934,39.01597495,2845,Power Issue
Toshiba Galaxy 7029,43.19120463,82.42228124,45.85463743,10.53679887,47.09034093,2104,No Problem
Toshiba Satellite 1992,7.69300866,98.38057343,83.51270835,13.67346035,77.07117683,3474,Overheating
Toshiba Inspiron 3954,73.67114911,98.70612358,75.38218204,18.25162455,3.260456376,4486,No Problem
Toshiba Satellite 5883,17.76811266,97.2026136,47.56182429,12.96596226,39.42230227,2716,Disk Failure
Toshiba Inspiron 5310,97.08633076,84.83616657,32.09330434,16.11971122,54.76304888,1072,Disk Failure
Toshiba MacBook 9797,95.27150261,86.35490093,46.62064005,12.28929102,14.15960091,3524,Power Issue
Toshiba Aspire 2992,72.55164232,3.112908766,72.33208442,15.31629733,96.0759816,1999,Disk Failure
Toshiba Vaio 5617,98.91312111,34.21859855,63.51194838,19.1376505,64.7047414,4103,Disk Failure
Toshiba Satellite 8593,29.18469129,41.60464871,86.27437842,10.57641229,61.82555715,1004,Power Issue
Toshiba ZenBook 9458,12.11300938,99.7993916,24.26442715,16.30104501,3.042097517,1210,Memory Leak
Toshiba Surface 2914,43.91731217,46.02972722,69.76478632,12.44332967,35.80048213,4729,Power Issue
Toshiba ZenBook 9307,21.72510836,8.7942851,97.37509158,13.3600172,78.1845328,4792,Memory Leak
Toshiba Pavilion 1923,48.41798798,82.22612384,80.25167384,13.95829868,78.90296477,1007,Power Issue
Toshiba Pavilion 4431,20.32779957,80.89466486,22.06180125,18.42929231,6.106058725,4866,Disk Failure
Toshiba ThinkPad 3432,84.51990463,78.68063843,62.44194763,16.08153245,39.79106697,1523,Memory Leak
Toshiba Inspiron 1979,55.76451638,54.84742429,41.97174747,16.37026493,23.49807561,4417,Disk Failure
Toshiba ThinkPad 6181,38.61729866,38.73766517,66.45093936,17.8717094,70.67325223,1724,Overheating
Toshiba Pavilion 9032,18.6281448,13.54677771,81.16523146,10.32612242,93.83649797,3229,No Problem
